license_plate,model,capacity,category,status,total_trips,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id,route_id,id
VEH0215,Yutong ZK6122H9,35,Coach,inactive,97,65553.2650404152,2023,10.612767969584079,0.5962880360211436,2025-03-09,175,10140.551125231648,0.1884598011604377,30.216112475084575,"{""co2"": 223.9442013179933, ""nox"": 13.953386852719767}",0.004213575924144302,0.021837468063685445,"{""engine_temp"": 205.19077298595968, ""oil_pressure"": 67.94497048467468, ""battery"": 12.959382424715743}",1.104466485454166,1409.0,338.0,215
VEH0216,Mitsubishi Fuso,95,Cab,maintenance,174,53687.13850251387,2010,16.11583633462976,0.6987831749692441,2025-04-05,147,17114.56000181938,0.18999154174149918,51.61916051027915,"{""co2"": 221.91339805947007, ""nox"": 28.76201325951091}",0.0015893157658975134,0.0364146625774097,"{""engine_temp"": 208.91413241036884, ""oil_pressure"": 48.774152519867506, ""battery"": 12.763814150219652}",0.8256143220097806,386.0,148.0,216
VEH0217,Isuzu FRR,97,Cab,maintenance,226,29807.470013395083,2012,16.888529945079014,0.5708779731624661,2024-12-30,122,10110.657005661373,0.19385579216011473,38.66552758360266,"{""co2"": 258.8916386047616, ""nox"": 49.77972465066922}",0.009815117237866627,0.02937082071502314,"{""engine_temp"": 215.78908130916327, ""oil_pressure"": 55.02910843537472, ""battery"": 12.397712222568034}",0.8889807918904793,,242.0,217
VEH0218,Sinotruk HOWO,72,Cab,active,178,96965.80392833232,2013,15.098286163223465,0.6675638534098388,2025-02-19,172,14200.419109367318,0.14680917940100496,53.39303510363748,"{""co2"": 276.2534072852552, ""nox"": 26.977493078498146}",0.006169524502994747,0.03444423813800001,"{""engine_temp"": 210.87425179464122, ""oil_pressure"": 65.56283432538314, ""battery"": 13.294396644499578}",1.6988762013516507,,79.0,218
VEH0219,Isuzu FRR,93,Cab,inactive,124,31122.89254491989,2017,19.018022684681217,0.592908092353314,2024-10-13,71,13076.278794769823,0.13823034353317504,33.731984181367125,"{""co2"": 292.1500827245736, ""nox"": 16.310332337271838}",0.007364136498030767,0.020081471415953567,"{""engine_temp"": 215.87339281114305, ""oil_pressure"": 39.64796024838674, ""battery"": 13.70241173384101}",1.0383885244236355,675.0,118.0,219
VEH0220,Isuzu FRR,96,Cab,inactive,14,13721.855340390252,2015,18.768308265158318,0.8705050304804953,2025-03-30,142,1491.43405145488,0.2317190082709274,44.12476456646185,"{""co2"": 221.11859672973364, ""nox"": 38.072848498204586}",0.002344083711152185,0.009464307724110929,"{""engine_temp"": 180.06952168413775, ""oil_pressure"": 66.56501387498194, ""battery"": 12.540159533476327}",1.1266679504413417,579.0,1.0,220
VEH0221,Mitsubishi Rosa,14,Coaster,active,218,3439.8560137275967,2017,5.708659947486893,0.7214698659174078,2024-11-17,89,6507.818267229996,0.09473525014323843,58.954987138438085,"{""co2"": 292.8363968172476, ""nox"": 18.765537591417885}",0.006122943180149942,0.046933568479262035,"{""engine_temp"": 181.13853442673394, ""oil_pressure"": 47.09628232489372, ""battery"": 13.385965541540706}",1.6042115797603766,1415.0,338.0,221
VEH0222,Nissan Civilian,18,Coaster,maintenance,179,73113.68323213597,2016,10.519157628932087,0.7546229458973366,2024-11-16,88,18840.139765798995,0.2171766536383356,45.495279485333086,"{""co2"": 162.23645444675753, ""nox"": 16.34472025763136}",0.008089847178509437,0.02687470976250571,"{""engine_temp"": 181.53291252519097, ""oil_pressure"": 45.74077504381444, ""battery"": 13.575196939880712}",0.561604624347869,865.0,465.0,222
VEH0223,Toyota Hilux,30,Coaster,inactive,270,13739.162591883225,2022,16.271012184831466,0.657874069844938,2024-12-19,130,2691.9870638153097,0.1782074328374879,39.91194122992124,"{""co2"": 130.78972288122816, ""nox"": 10.147868207842908}",0.007461253256495075,0.01697148324730961,"{""engine_temp"": 198.09867356315294, ""oil_pressure"": 32.628490917058755, ""battery"": 13.928529618417235}",1.1086891103913383,432.0,,223
VEH0224,Mitsubishi Rosa,16,Coaster,inactive,31,33509.60100055339,2016,6.748279873716509,0.7385353652931718,2024-11-28,132,17938.62488613333,0.0676648263051491,50.03224871306678,"{""co2"": 283.4176669142429, ""nox"": 16.89031289953908}",0.006983298403053481,0.04558795772525144,"{""engine_temp"": 188.42546858158613, ""oil_pressure"": 54.81471123063417, ""battery"": 13.390840270647626}",0.5114422186216332,650.0,244.0,224
VEH0225,Toyota Hilux,36,Coaster,maintenance,211,33174.10872662659,2021,7.413995503825954,0.7556902322854382,2024-12-29,115,17486.178258884283,0.13135343404544686,58.86346019731712,"{""co2"": 269.64810356494564, ""nox"": 48.78924953952864}",0.0010184546791317031,0.048971751871760484,"{""engine_temp"": 180.96551116712868, ""oil_pressure"": 66.74047860754143, ""battery"": 12.461227747048945}",1.0602510326702874,207.0,311.0,225
VEH0226,Higer KLQ6112,49,Coach,inactive,237,44223.044629940174,2017,13.787879696045708,0.7053259045692588,2024-11-22,136,16390.92011108378,0.1891800762848756,30.677029986694375,"{""co2"": 262.6596812476589, ""nox"": 44.77073866985072}",0.0077921596535316,0.022498210620660583,"{""engine_temp"": 207.4127557233737, ""oil_pressure"": 43.24510649698799, ""battery"": 13.259314816001295}",1.2623019955498493,359.0,,226
VEH0227,Isuzu FRR,51,Cab,inactive,225,53806.99213719169,2010,15.91753431631425,0.7237904670878497,2024-12-26,177,17934.973663912424,0.08430538776881717,36.26543069708867,"{""co2"": 290.9921777736255, ""nox"": 13.364069168692652}",0.0011702387250864044,0.03958825057885497,"{""engine_temp"": 198.3264973077931, ""oil_pressure"": 67.55047778810714, ""battery"": 12.356756713080324}",1.2641107830309284,1289.0,,227
VEH0228,Nissan Civilian,14,Coaster,active,193,81099.59880640959,2011,18.166837001801674,0.6834298315580688,2024-11-03,98,14685.950484717452,0.11752999041951752,34.56337149473849,"{""co2"": 269.75081556432076, ""nox"": 32.00570200327157}",0.008327821632387319,0.008731553854907141,"{""engine_temp"": 180.03122779368485, ""oil_pressure"": 39.98528035905599, ""battery"": 12.73326544865664}",0.8850535244356348,1477.0,,228
VEH0229,Toyota Hiace,14,Coaster,inactive,175,3294.7319536166556,2013,16.060650941799032,0.7534815705294782,2024-10-14,165,11380.558413027342,0.2428221611631965,35.81622277336535,"{""co2"": 205.27232551984895, ""nox"": 47.563871937953614}",0.009021280768271332,0.007177423520705648,"{""engine_temp"": 212.86049962755393, ""oil_pressure"": 32.894807833021936, ""battery"": 12.651586491832221}",1.4925082257952291,1446.0,,229
VEH0230,Mercedes-Benz Actros,81,Cab,inactive,92,65041.915816557186,2022,11.310455787390762,0.615322772541995,2025-03-17,32,8348.062749871475,0.23001761554911315,40.932637016535686,"{""co2"": 201.9729646178754, ""nox"": 16.788671832690433}",0.007078211420754303,0.006509830515754769,"{""engine_temp"": 204.05233819471948, ""oil_pressure"": 43.65371704198505, ""battery"": 12.931720722900357}",1.1578932620698388,693.0,282.0,230
VEH0231,Toyota Land Cruiser,45,Coaster,maintenance,227,28026.408186328026,2013,15.536622440812163,0.5987403435248233,2025-03-12,54,18853.59934844961,0.29934469495193294,51.80430414117636,"{""co2"": 271.65928639216406, ""nox"": 43.201005058593}",0.002750218348827419,0.004504201757147029,"{""engine_temp"": 188.76441683242757, ""oil_pressure"": 59.3693195245035, ""battery"": 13.12619794348709}",1.8260838982831884,885.0,229.0,231
VEH0232,Nissan Civilian,14,Coaster,inactive,50,40570.92826677231,2019,10.724698563325688,0.8961344608771908,2025-04-06,112,19353.00967522187,0.15898142173243834,48.52264611756151,"{""co2"": 218.24712898087517, ""nox"": 49.473343179577725}",0.004436231367477578,0.00665503446048346,"{""engine_temp"": 216.28376066299685, ""oil_pressure"": 63.04412009400208, ""battery"": 12.491486823527328}",1.2790879867795066,254.0,12.0,232
VEH0233,Golden Dragon XML6127,25,Coach,maintenance,171,62892.20654972327,2021,10.35596541354953,0.5928010066381995,2024-11-26,39,19487.7648978466,0.09802216747360974,39.45653681082017,"{""co2"": 296.3093497564276, ""nox"": 10.221219055358898}",0.0018783966386955106,0.030289227543805912,"{""engine_temp"": 218.24375458411916, ""oil_pressure"": 30.260953022508936, ""battery"": 12.114860382923746}",1.2475190298289236,706.0,3.0,233
VEH0234,Toyota Hilux,48,Coaster,inactive,82,59123.99686326443,2012,5.677240735887623,0.848530681303185,2025-04-03,171,11908.28955052272,0.24823349318247157,37.063551200986446,"{""co2"": 257.09876144965085, ""nox"": 22.092077668384217}",0.00487562624767663,0.029463286858606212,"{""engine_temp"": 204.70809748211965, ""oil_pressure"": 46.78576728199822, ""battery"": 13.021536593521462}",0.6318316087215706,,251.0,234
VEH0235,Mitsubishi Rosa,18,Coaster,inactive,63,51470.10084395293,2015,9.8232412109991,0.6917874735834788,2025-03-18,123,13710.783899231257,0.09269231300468357,32.69944256556196,"{""co2"": 264.11978047389687, ""nox"": 26.28090576701384}",0.006014209038744626,0.026549919669196655,"{""engine_temp"": 214.77975063845696, ""oil_pressure"": 36.828793725148074, ""battery"": 13.463061231970194}",0.7900839747576811,91.0,,235
VEH0236,Ford Ranger,50,Coaster,inactive,83,89855.27406783385,2017,7.029898854702734,0.8877980886145129,2024-12-19,105,6861.918877758033,0.18893005591914308,51.25346522096255,"{""co2"": 257.06551395517886, ""nox"": 22.816610530606766}",0.007342420698922275,0.031942960555897404,"{""engine_temp"": 203.24946422884446, ""oil_pressure"": 69.0419077846172, ""battery"": 12.91959214602399}",0.5587458226864884,451.0,,236
VEH0237,Toyota Coaster,16,Coaster,maintenance,20,46726.21287598543,2013,7.364844485683104,0.6055921077006183,2024-12-25,102,10596.13427011068,0.07703574740932591,53.7843920780927,"{""co2"": 127.45709082741077, ""nox"": 13.027608799877246}",0.005835058828516195,0.03071482885316835,"{""engine_temp"": 181.80752452055088, ""oil_pressure"": 35.296768364863034, ""battery"": 13.856787463457357}",1.5198444884221,941.0,270.0,237
VEH0238,Toyota Coaster,14,Coaster,inactive,234,14056.448759052682,2010,16.86996537770395,0.7736192466891822,2025-02-12,150,19803.946977654774,0.07386614517359384,53.90349040605072,"{""co2"": 282.7685761485692, ""nox"": 48.20638074712973}",0.0075392814751634755,0.01067008211194079,"{""engine_temp"": 196.78417351889604, ""oil_pressure"": 43.682598200416315, ""battery"": 12.918615793731949}",0.7065572171570745,,405.0,238
VEH0239,Nissan Civilian,14,Coaster,inactive,184,94148.7712884113,2019,14.85931488369428,0.6676531151795992,2024-12-14,120,7869.461936255586,0.0506959867445526,48.53647393945469,"{""co2"": 233.67639916093052, ""nox"": 11.199638205441826}",0.008573859203261223,0.03245207570784487,"{""engine_temp"": 187.31402705244986, ""oil_pressure"": 39.95126487390858, ""battery"": 12.41294302240609}",1.031786223111549,574.0,163.0,239
VEH0240,Toyota Coaster,15,Coaster,maintenance,93,7391.611239877153,2019,14.740510567034896,0.5356581681593663,2025-02-11,30,12147.841803177473,0.058333989849975856,36.275734906225736,"{""co2"": 236.07270813491468, ""nox"": 38.64169633452889}",0.005896633726339306,0.026860294338251375,"{""engine_temp"": 185.53943123859764, ""oil_pressure"": 44.49975170774188, ""battery"": 12.462786154033003}",1.3472766872922888,75.0,472.0,240
VEH0241,Toyota Hilux,35,Coaster,inactive,204,26612.30557796877,2011,19.71971878044392,0.7557534865464122,2024-11-07,122,10592.377460776657,0.09086384081756425,35.35678286741667,"{""co2"": 241.47333064418015, ""nox"": 29.1413884379663}",0.009560560041748194,0.016009985372741998,"{""engine_temp"": 217.41085462149627, ""oil_pressure"": 52.746532134639565, ""battery"": 13.097786733692415}",1.3253316757637874,1106.0,282.0,241
VEH0242,Nissan Hardbody,44,Coaster,inactive,97,79092.44092342004,2014,9.685022941356232,0.7460999880921114,2024-12-04,74,11015.196987909954,0.09032633114323933,45.96831279864072,"{""co2"": 284.61789436317326, ""nox"": 45.075371307946256}",0.004611193437181648,0.03938346663368395,"{""engine_temp"": 214.53541556634514, ""oil_pressure"": 49.502289845241066, ""battery"": 12.391340538039785}",0.9780119783490795,,345.0,242
VEH0243,Mitsubishi Rosa,18,Coaster,inactive,190,23867.63421689819,2020,7.130861445135074,0.6062256501581231,2025-02-22,42,9956.254990871736,0.18117967465567847,52.275254031468535,"{""co2"": 285.07189888472044, ""nox"": 41.38368436811641}",0.008607124256373996,0.028284243953892577,"{""engine_temp"": 204.19572843735037, ""oil_pressure"": 43.71885948918386, ""battery"": 12.644790569842778}",1.573209319175727,62.0,53.0,243
VEH0244,Isuzu FRR,50,Cab,inactive,95,23003.742487004332,2023,12.841147451692649,0.6166432194393952,2025-03-18,175,2839.1281421055246,0.16822923635010523,48.12072066205072,"{""co2"": 181.20393389642157, ""nox"": 22.793218743704582}",0.004424158395501644,0.040677949334054476,"{""engine_temp"": 185.789283929303, ""oil_pressure"": 67.4141321787916, ""battery"": 13.12548491980911}",1.353488649094629,596.0,354.0,244
VEH0245,Toyota Hiace,18,Coaster,active,205,54792.00245561389,2010,17.928693672043632,0.8603665942622263,2024-10-12,153,6807.0316601691065,0.2959749590101156,47.20174160712603,"{""co2"": 163.18121854731095, ""nox"": 28.95739652605323}",0.0070085533460599635,0.02586080275095308,"{""engine_temp"": 185.38540107516343, ""oil_pressure"": 39.87625919579231, ""battery"": 12.288231210111777}",1.1202018614074767,1206.0,219.0,245
VEH0246,Mitsubishi Fuso,67,Cab,maintenance,188,20336.05302428952,2013,17.010625471272395,0.84305845911648,2024-10-13,146,19014.20053627597,0.06313878527861104,30.41807359086306,"{""co2"": 260.18497850531753, ""nox"": 48.863207312525105}",0.005378966333801336,0.028469081235374415,"{""engine_temp"": 210.7320726367295, ""oil_pressure"": 69.90220119702555, ""battery"": 12.215672506620995}",1.7773112091450098,212.0,,246
VEH0247,Nissan Hardbody,29,Coaster,maintenance,38,98851.05280371568,2011,18.44674926526402,0.8174478759021949,2025-02-14,46,11330.405462956132,0.1697435800581678,54.91055098715299,"{""co2"": 183.26263125731407, ""nox"": 20.07868797196744}",0.0063672390190658065,0.028865488487674108,"{""engine_temp"": 216.5612918631163, ""oil_pressure"": 48.57267660038738, ""battery"": 12.979856131321732}",1.8537821778109582,1196.0,141.0,247
VEH0248,Toyota Hilux,29,Coaster,maintenance,294,1223.0132720202928,2017,9.752939770684527,0.5124372779376214,2024-10-20,168,18995.36072203632,0.27799120875446726,40.69951277283817,"{""co2"": 230.47428135801056, ""nox"": 11.814493676915276}",0.004865421195874962,0.019834892234935488,"{""engine_temp"": 208.4213566816581, ""oil_pressure"": 47.54551120826147, ""battery"": 13.24782846228919}",1.5847494610823243,1407.0,101.0,248
VEH0249,Nissan Civilian,16,Coaster,active,218,49849.10017515167,2021,9.417089374883684,0.7611014630489579,2024-11-21,32,8669.391188933881,0.2726247820243175,51.0436277602076,"{""co2"": 127.24674987921185, ""nox"": 36.258977194368086}",0.009779336436250344,0.0025412860638500197,"{""engine_temp"": 216.62735662526853, ""oil_pressure"": 67.49326188457718, ""battery"": 13.55552897460615}",0.5599884066509024,470.0,,249
VEH0250,Zhongtong LCK6127H,29,Coach,active,282,53702.43206765927,2014,16.634981997975142,0.6240561007192258,2024-11-06,52,16415.10370889791,0.15771091267170506,46.743877758958064,"{""co2"": 223.42894918633812, ""nox"": 38.65393960095198}",0.004638899107673885,0.01196151809507165,"{""engine_temp"": 219.20260994180032, ""oil_pressure"": 67.66299859432945, ""battery"": 12.974707527367814}",1.6938468188918274,505.0,,250
VEH0251,Mitsubishi Rosa,17,Coaster,maintenance,258,54857.362438963355,2020,17.829676629289047,0.5747973643920379,2025-04-04,92,14427.440789673654,0.2684633619393014,55.487772324384984,"{""co2"": 162.0111370184525, ""nox"": 44.94581881451882}",0.0018503592408839194,0.047639848973655065,"{""engine_temp"": 192.9845085308788, ""oil_pressure"": 65.73883060226719, ""battery"": 13.256158141152987}",1.8438392454045458,1037.0,,251
VEH0252,Sinotruk HOWO,75,Cab,inactive,135,43447.97679800918,2010,5.375705850656992,0.8113237544658107,2025-03-13,129,9103.706649398178,0.2602067567705268,54.05875578893843,"{""co2"": 277.1636564272246, ""nox"": 28.54651990687042}",0.009915289805597968,0.03692712575169143,"{""engine_temp"": 200.03064437915472, ""oil_pressure"": 63.986368883239, ""battery"": 12.065594914679606}",1.1620734968327189,1266.0,,252
VEH0253,Mitsubishi Pajero,35,Coaster,maintenance,161,62819.32138829375,2017,19.440823546823296,0.6976869123240528,2025-01-02,103,3559.4444154073753,0.13567196111647123,58.81869461084312,"{""co2"": 262.9292563161812, ""nox"": 44.23157967050417}",0.0013829682598856335,0.026241234678214695,"{""engine_temp"": 216.94584966538653, ""oil_pressure"": 62.32966746304551, ""battery"": 13.92278475042226}",1.1961092786489758,,165.0,253
VEH0254,Isuzu D-Max,47,Coaster,inactive,142,94788.09932689698,2014,19.210426710059764,0.5462187388409514,2025-01-11,148,1785.8477186498494,0.2764202978595307,42.805677467905234,"{""co2"": 141.0197291230457, ""nox"": 19.22675599238503}",0.006768863198471583,0.044718740466980406,"{""engine_temp"": 219.61739673907283, ""oil_pressure"": 62.54337300433463, ""battery"": 13.176510548102392}",1.9568224652137725,,79.0,254
VEH0255,Nissan Civilian,14,Coaster,maintenance,208,14652.329223652643,2010,17.00842555640771,0.7281978160661446,2024-11-10,50,14540.830249815148,0.11884108291384761,58.893426502418876,"{""co2"": 274.76703847375836, ""nox"": 19.836410675197843}",0.008292416006375829,0.03177769090906547,"{""engine_temp"": 195.10610809430116, ""oil_pressure"": 41.40322024616452, ""battery"": 12.076979833359054}",1.450102096001463,1318.0,,255
VEH0256,Sinotruk HOWO,80,Cab,inactive,145,3508.259836989811,2012,17.06529582892768,0.785100948558868,2025-01-16,37,5969.350491087057,0.2796611741132559,36.9582198529145,"{""co2"": 108.78027590964882, ""nox"": 28.032199685082972}",0.005123562757158922,0.005516746205954668,"{""engine_temp"": 206.37653252398283, ""oil_pressure"": 35.524849489187915, ""battery"": 13.78672313618741}",1.2963802825960722,1099.0,226.0,256
VEH0257,Higer KLQ6112,58,Coach,maintenance,137,1468.4001909065337,2023,6.479231314572344,0.8457058907439303,2025-03-07,124,17164.758936278464,0.17151802200484872,41.813180044441005,"{""co2"": 190.6060984705798, ""nox"": 29.300220607441428}",0.003242909107797399,0.04851442101608303,"{""engine_temp"": 210.96147095586812, ""oil_pressure"": 53.73514519969808, ""battery"": 12.372799608792942}",1.6434947803444486,517.0,,257
VEH0258,Zhongtong LCK6127H,58,Coach,active,216,97293.70786202757,2019,14.290503446710561,0.5377506627756788,2025-03-08,180,7602.888387084128,0.2555810561337015,30.013983899114344,"{""co2"": 113.73491472998485, ""nox"": 31.186277006715493}",0.0033437286899123415,0.04744856299714559,"{""engine_temp"": 199.70787520373517, ""oil_pressure"": 66.84276384721915, ""battery"": 12.548373233793198}",1.7026788053309945,1464.0,451.0,258
VEH0259,Mitsubishi Rosa,14,Coaster,active,34,80251.45786291278,2013,11.44447245066301,0.6871685099388622,2025-03-10,160,11930.777335164725,0.12646609852965168,43.34855360355794,"{""co2"": 262.00787999305743, ""nox"": 18.600067296841512}",0.009534789612163752,0.005317897913292611,"{""engine_temp"": 194.6433038888764, ""oil_pressure"": 42.75130398968307, ""battery"": 13.65054722277123}",0.9173189207138084,,434.0,259
VEH0260,Mercedes-Benz Actros,74,Cab,maintenance,160,49020.2094530879,2011,9.3031407384518,0.5976031895736847,2024-12-18,86,7890.225317339721,0.16927200456154823,31.259776129927573,"{""co2"": 282.65484707728376, ""nox"": 13.882998821543978}",0.008298769507586758,0.023129436096638548,"{""engine_temp"": 208.79767833624402, ""oil_pressure"": 51.384620122546195, ""battery"": 13.657644423415078}",0.8968674758611725,,29.0,260
VEH0261,Nissan Civilian,18,Coaster,maintenance,134,65816.47406363946,2012,15.192232129406008,0.704404860081835,2024-11-26,46,2674.7465848975344,0.18078715389970645,33.53828135304931,"{""co2"": 112.50188465835484, ""nox"": 25.66515132960163}",0.0033472080599915876,0.019477598062428155,"{""engine_temp"": 183.359102687775, ""oil_pressure"": 67.74080317640517, ""battery"": 12.822985105961969}",1.507718273946942,,,261
VEH0262,Isuzu D-Max,29,Coaster,active,157,73599.00155165182,2018,9.624658349031456,0.515992466908724,2024-10-20,66,2254.550632572379,0.05508890881018745,34.79249536197975,"{""co2"": 158.2612704589557, ""nox"": 16.59272696786949}",0.00926972717123832,0.027625322560846044,"{""engine_temp"": 210.84233036910277, ""oil_pressure"": 48.091103411621745, ""battery"": 12.491877868717436}",1.2415804089561329,572.0,260.0,262
VEH0263,Mitsubishi Rosa,18,Coaster,maintenance,76,61556.0888866455,2014,12.069047733339215,0.6972751602754451,2025-01-17,133,19348.526043125683,0.12895965193440573,45.401340738569786,"{""co2"": 166.8823142564696, ""nox"": 49.79272888392173}",0.002377850409800939,0.008552073032984883,"{""engine_temp"": 195.8274719571197, ""oil_pressure"": 35.7221669720746, ""battery"": 12.372147702905124}",0.654477033490308,490.0,340.0,263
VEH0264,Toyota Coaster,17,Coaster,active,159,71346.59311658362,2022,12.978981233545632,0.6262619652961666,2024-11-25,58,16338.371089122047,0.2999440415459337,46.86380676915545,"{""co2"": 263.3537782108556, ""nox"": 44.6792985872201}",0.008998988345659965,0.038769653265804,"{""engine_temp"": 206.29137333242437, ""oil_pressure"": 50.71096059417998, ""battery"": 12.750275278095502}",1.4887039656858412,728.0,263.0,264
VEH0265,Higer KLQ6112,53,Coach,active,133,8267.559200866512,2022,12.721951066414931,0.5846806023127094,2024-12-21,169,2779.501312372644,0.24384274888797303,52.77553111361797,"{""co2"": 257.26801676668407, ""nox"": 26.115239914277208}",0.0022676673567814717,0.01623362541829627,"{""engine_temp"": 218.4087563882657, ""oil_pressure"": 67.59825341723794, ""battery"": 13.39108097454846}",1.0206655291411828,662.0,,265
VEH0266,Hino 300 Series,78,Cab,inactive,12,40316.04247105337,2010,19.729713838506555,0.8817437368719632,2025-01-01,94,2853.658838328126,0.11751087278683921,58.83938858155734,"{""co2"": 140.11763519853835, ""nox"": 46.58831839504387}",0.004772905864516933,0.024549470680236506,"{""engine_temp"": 211.7903244683854, ""oil_pressure"": 38.653292843489474, ""battery"": 12.378584888939486}",0.5919753290018788,1109.0,,266
VEH0267,Yutong ZK6122H9,29,Coach,active,85,23223.110725571736,2010,5.82843417274646,0.7315918126920593,2025-04-03,56,19256.02304641422,0.28702049400383356,37.73157728737147,"{""co2"": 135.24790854264486, ""nox"": 18.651066545416466}",0.00567541339946407,0.038128156806397785,"{""engine_temp"": 198.38065670786693, ""oil_pressure"": 40.97389068083897, ""battery"": 12.424419579287868}",0.8842699895943222,586.0,90.0,267
VEH0268,Mitsubishi Fuso,93,Cab,active,220,44555.12571514637,2018,13.780607582409617,0.8251917060763694,2024-11-18,69,12200.17322686169,0.13755619558742072,58.228725208150905,"{""co2"": 137.8141458415289, ""nox"": 10.64418536783787}",0.008098206999658998,0.033164363455711464,"{""engine_temp"": 219.40072056460554, ""oil_pressure"": 59.420304994774966, ""battery"": 13.296337386776337}",0.880401104710694,1042.0,36.0,268
VEH0269,Mitsubishi Rosa,18,Coaster,maintenance,146,98297.47738527688,2021,18.703931912738366,0.6913520370287107,2025-03-30,45,13263.519558927715,0.16817209709729075,43.64452004145144,"{""co2"": 207.6894917183979, ""nox"": 15.286595087389511}",0.004375612298789185,0.015690222774779175,"{""engine_temp"": 218.53540808250347, ""oil_pressure"": 58.41643251747245, ""battery"": 13.153662002989556}",1.712634251715281,1171.0,171.0,269
VEH0270,Mitsubishi Rosa,15,Coaster,maintenance,49,36822.600147270816,2010,8.249766194084286,0.5539582508239729,2025-01-04,50,1403.2293730552713,0.09774911564159693,31.30263904708875,"{""co2"": 134.17582677855935, ""nox"": 35.20124195717784}",0.004026159664997114,0.02748321437801157,"{""engine_temp"": 201.07060423517663, ""oil_pressure"": 43.2258816376686, ""battery"": 13.60825629704496}",0.8874870546364402,,,270
VEH0271,Higer KLQ6112,34,Coach,maintenance,82,94205.20902423956,2014,15.235508526286994,0.806931275867059,2025-01-21,152,11875.620012665506,0.0785096257888377,48.129357809848,"{""co2"": 257.85852302347405, ""nox"": 40.41818593319748}",0.0017633776768814116,0.023883770834287634,"{""engine_temp"": 205.68416211341815, ""oil_pressure"": 63.23060640875359, ""battery"": 13.598585657697242}",1.3820270783771682,281.0,,271
VEH0272,Hino 300 Series,77,Cab,inactive,88,90134.46824229942,2022,10.93577890807979,0.7839298671665504,2025-03-31,139,7301.7838825612525,0.17086998401820108,33.14365540950507,"{""co2"": 113.05710381096945, ""nox"": 14.312002287237021}",0.005256444376704769,0.02804169700480889,"{""engine_temp"": 204.22518286090494, ""oil_pressure"": 43.111727332541776, ""battery"": 12.297964962420629}",0.9035678561506439,184.0,,272
VEH0273,Mercedes-Benz Actros,89,Cab,maintenance,58,19730.643852747704,2018,11.177272887303811,0.7315070441715096,2024-12-18,105,4604.652235218762,0.10496511717253092,56.76797017320499,"{""co2"": 200.7490242588166, ""nox"": 44.80188549202058}",0.00907034691378697,0.04507369090872418,"{""engine_temp"": 180.33668844265344, ""oil_pressure"": 45.10155514974125, ""battery"": 12.084784246911449}",1.4513537970470138,71.0,134.0,273
VEH0274,Isuzu FRR,70,Cab,inactive,163,68534.00041141319,2013,12.648346845498295,0.8164986606493805,2024-12-26,36,3444.689241885244,0.06878657352007207,52.235909546522066,"{""co2"": 247.71305185741411, ""nox"": 35.67519050478665}",0.0025269854505575442,0.021979745357418482,"{""engine_temp"": 194.7249904664457, ""oil_pressure"": 60.44405620498492, ""battery"": 12.544293258937484}",1.2495083996162173,36.0,465.0,274
VEH0275,Ford Ranger,44,Coaster,inactive,173,19112.020618297884,2015,13.655843162144377,0.7139311339878116,2024-11-06,134,7734.692065276034,0.1793946406359318,32.25147537972965,"{""co2"": 263.86118394822813, ""nox"": 16.96397554675269}",0.0072092056230091996,0.043745907081812814,"{""engine_temp"": 209.85549999591814, ""oil_pressure"": 38.50160387470022, ""battery"": 12.122243734518825}",1.54865180632603,1141.0,120.0,275
VEH0276,Golden Dragon XML6127,46,Coach,maintenance,142,70095.42557155825,2023,18.635353616534108,0.7041466563708304,2024-11-04,103,7453.772733457935,0.12520794451970796,40.14914974018957,"{""co2"": 141.7206439275655, ""nox"": 40.44468160999895}",0.0020129193104642348,0.002026572279634666,"{""engine_temp"": 181.62016405452547, ""oil_pressure"": 66.00892632353498, ""battery"": 12.400963579989671}",0.7502841704534293,1283.0,106.0,276
VEH0277,Mitsubishi Rosa,17,Coaster,active,205,78204.91626065446,2013,13.92397094213322,0.7698534948319395,2025-01-08,52,18873.274259575297,0.07003389457716012,51.3245798643249,"{""co2"": 138.88355391088675, ""nox"": 35.856446145830915}",0.007291052785204074,0.041501889480396834,"{""engine_temp"": 183.96821372909827, ""oil_pressure"": 37.94046616720802, ""battery"": 13.222197034640754}",0.6099664789757192,1115.0,353.0,277
VEH0278,Mitsubishi Rosa,15,Coaster,maintenance,90,91771.67111352737,2023,6.30887835611934,0.8858427326222367,2024-12-06,112,4728.99385317017,0.16484132500106857,46.950540093516196,"{""co2"": 114.63382601426099, ""nox"": 19.575184744507155}",0.008124108333792351,0.025088316486504194,"{""engine_temp"": 202.91818315954782, ""oil_pressure"": 66.00071642454316, ""battery"": 13.072492010210457}",1.8378567677816942,1238.0,474.0,278
VEH0279,Toyota Hiace,14,Coaster,maintenance,28,35849.387882089584,2018,9.608732544080151,0.719630609766289,2024-12-18,161,4400.298600377205,0.19341512863310695,39.85022202480185,"{""co2"": 172.3789358200207, ""nox"": 48.6847659199134}",0.00182082727723048,0.033694233304233025,"{""engine_temp"": 198.62539621613004, ""oil_pressure"": 63.88049252895877, ""battery"": 13.765233379805421}",1.0055563262967464,1176.0,226.0,279
