route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id
R111,168.15227090636074,Kigali,Nyamagabe,2.7996099377062724,123.57919794205954,0.8,11.034901174972969,26.71733051904651,0.6168670116406707,"{""0"": 0.8290004733583034, ""1"": 0.7034142136836938, ""2"": 0.7918481529951897, ""3"": 0.9467578232161145, ""4"": 0.7201047907279232, ""5"": 0.8078755069214291, ""6"": 0.7607221722276585, ""7"": 0.6298181045557645, ""8"": 0.5119195215768707, ""9"": 0.9279501577316573, ""10"": 0.8097472741930636, ""11"": 0.9845871690121901, ""12"": 0.8696337160064809, ""13"": 0.8697909648730053, ""14"": 0.7395168233111588, ""15"": 0.9647564110211178, ""16"": 0.822571388734552, ""17"": 0.5167224544456204, ""18"": 0.6130710985577942, ""19"": 0.8550852166480584, ""20"": 0.753757629527083, ""21"": 0.9428434159569707, ""22"": 0.7984074493126117, ""23"": 0.8818706031246338}","{""0"": 0.9172710143038503, ""1"": 0.8803508646628714, ""2"": 0.9909634877037187, ""3"": 0.8248401121560204, ""4"": 0.9480118104577079, ""5"": 0.9160616200599817, ""6"": 0.8588604162354435}","{""winter"": 0.7734190491180305, ""spring"": 0.8388418519421446, ""summer"": 0.9250282086788819, ""fall"": 0.9293373724563906}",5.768811000074233,12,111
R112,40.6198126080328,Kirehe,Kigali,0.9346597734477963,44.31198461268624,0.8,11.805672212423353,43.441759103462694,0.5141624937750956,"{""0"": 0.7466551768758414, ""1"": 0.714423249413378, ""2"": 0.9410697674834724, ""3"": 0.9670059720441317, ""4"": 0.7044350795384248, ""5"": 0.7706512280615017, ""6"": 0.9476371696391148, ""7"": 0.6627498341834421, ""8"": 0.5895260365008919, ""9"": 0.8148810108889698, ""10"": 0.822670731226433, ""11"": 0.9322701318360083, ""12"": 0.8641094626956811, ""13"": 0.8001469882122307, ""14"": 0.902895442614983, ""15"": 0.7698103218539958, ""16"": 0.9472717056335979, ""17"": 0.52614841940958, ""18"": 0.6329991891967046, ""19"": 0.7965190761768216, ""20"": 0.8959160018018608, ""21"": 0.7139856081186698, ""22"": 0.8759664744771993, ""23"": 0.7672697804593485}","{""0"": 0.8607151311790738, ""1"": 0.8765554930460036, ""2"": 0.8980056095394118, ""3"": 0.8947862250712358, ""4"": 0.9267505853394236, ""5"": 0.8054286797804094, ""6"": 0.8877619814654469}","{""winter"": 0.6764002253640221, ""spring"": 0.8396543153665064, ""summer"": 0.9948986352489398, ""fall"": 0.990553521083672}",5.335049895601753,2,112
R113,204.4017852054997,Karongi (Kibuye),Kigali,2.8279912851000497,161.81670877787553,0.8,15.032133264345791,39.37438300095909,0.36335269271607573,"{""0"": 0.7608273904289891, ""1"": 0.9504704173029499, ""2"": 0.9293601500120617, ""3"": 0.9215337677902168, ""4"": 0.9509388712896951, ""5"": 0.9700860322833108, ""6"": 0.9708835728234757, ""7"": 0.6850853805635646, ""8"": 0.5368983190444191, ""9"": 0.9777779660116597, ""10"": 0.9203486832697763, ""11"": 0.7808830905580841, ""12"": 0.7525270838334299, ""13"": 0.7645920122525413, ""14"": 0.7701532253433352, ""15"": 0.7376540187444593, ""16"": 0.9612638364290262, ""17"": 0.5792936484533249, ""18"": 0.6871686704528994, ""19"": 0.7189485815470091, ""20"": 0.9086968615967899, ""21"": 0.8402260071656316, ""22"": 0.754814727780052, ""23"": 0.9061863958176889}","{""0"": 0.8960765129053575, ""1"": 0.8899955430175754, ""2"": 0.8118411437111649, ""3"": 0.8671115799012854, ""4"": 0.8697043611836832, ""5"": 0.922525901761764, ""6"": 0.8397732628006905}","{""winter"": 0.7598743659993028, ""spring"": 0.8393982198245284, ""summer"": 0.9302554416765696, ""fall"": 0.9666025062030431}",3.0187091072546544,11,113
R114,204.5146848493965,Kigali,Musanze (Ruhengeri),3.2025224446759895,141.41876841148573,0.8,14.435097195992135,15.243057357053502,0.6079950640598326,"{""0"": 0.7694592168178637, ""1"": 0.9799355763763984, ""2"": 0.8797429250747407, ""3"": 0.9717872148371113, ""4"": 0.8993004068159327, ""5"": 0.9499658480211197, ""6"": 0.9749206560064746, ""7"": 0.6693135142927653, ""8"": 0.5634017843499106, ""9"": 0.9220804098084059, ""10"": 0.8826270408126156, ""11"": 0.8033735975296171, ""12"": 0.8192670111556114, ""13"": 0.9981961278122782, ""14"": 0.9380984682742359, ""15"": 0.8334363194091344, ""16"": 0.9373058886821188, ""17"": 0.5498094419232117, ""18"": 0.6312848294846762, ""19"": 0.8444995543993248, ""20"": 0.7355839937019283, ""21"": 0.9101411774223173, ""22"": 0.9941478345265912, ""23"": 0.8737872041317264}","{""0"": 0.8112280989225158, ""1"": 0.8330655817184256, ""2"": 0.819102012837308, ""3"": 0.8311556927616546, ""4"": 0.9026798897577428, ""5"": 0.9995447833478143, ""6"": 0.9930218553113002}","{""winter"": 0.7336410172469823, ""spring"": 0.8013417457798618, ""summer"": 0.927100088086531, ""fall"": 0.924889365459186}",6.429048288403214,1,114
R115,125.14036383517119,Kigali,Kirehe,3.781635294986191,195.03506549249954,0.8,16.330465302882033,29.70968418186297,0.8008751905076932,"{""0"": 0.822484017249008, ""1"": 0.7388162024294166, ""2"": 0.8925264523799825, ""3"": 0.7463023022324229, ""4"": 0.9501316165195854, ""5"": 0.7423436798657068, ""6"": 0.7332196225987845, ""7"": 0.6267936916348235, ""8"": 0.5871979824501593, ""9"": 0.9776935781320163, ""10"": 0.735024185172456, ""11"": 0.9709201632202509, ""12"": 0.9722934740107332, ""13"": 0.8151589658296436, ""14"": 0.9175117403494556, ""15"": 0.8162846610731361, ""16"": 0.8822451590855697, ""17"": 0.5403580253611727, ""18"": 0.6982766145032736, ""19"": 0.9222745696699695, ""20"": 0.7162235106045861, ""21"": 0.7943412669737648, ""22"": 0.80418813788405, ""23"": 0.8554392950511001}","{""0"": 0.9793641025616133, ""1"": 0.9400709911143206, ""2"": 0.8861570515973147, ""3"": 0.8421412969148943, ""4"": 0.8968178649116934, ""5"": 0.9794881297516199, ""6"": 0.9222109907501835}","{""winter"": 0.7309296793833248, ""spring"": 0.8877592742413902, ""summer"": 0.9522648170110952, ""fall"": 0.9658434372325798}",7.728654875411454,12,115
R116,121.21706826555953,Kigali,Muhanga (Gitarama),2.64128709406159,119.05168688398774,0.8,20.07350240395986,33.128135541997516,0.3579180852948593,"{""0"": 0.9785669292757342, ""1"": 0.7902635473136099, ""2"": 0.7190659875855974, ""3"": 0.7554527844220024, ""4"": 0.9236721014684584, ""5"": 0.9669176429045794, ""6"": 0.9166462327615439, ""7"": 0.6180131614850952, ""8"": 0.5825009549821459, ""9"": 0.7879330015813231, ""10"": 0.9391639685715577, ""11"": 0.7781095536985948, ""12"": 0.8691906542897516, ""13"": 0.8521664608729196, ""14"": 0.8885160146596076, ""15"": 0.9871685187329446, ""16"": 0.8065031276804343, ""17"": 0.5278840364281834, ""18"": 0.609876846269175, ""19"": 0.9405404933430795, ""20"": 0.9689962755313671, ""21"": 0.9607460119257649, ""22"": 0.7013849680931558, ""23"": 0.9786997925343145}","{""0"": 0.8558893971367221, ""1"": 0.9288859852926157, ""2"": 0.8775011771581408, ""3"": 0.8399691258901194, ""4"": 0.820761504217705, ""5"": 0.9923176067387687, ""6"": 0.8671840068023859}","{""winter"": 0.7599149973976206, ""spring"": 0.8470028594600827, ""summer"": 0.9700565715846308, ""fall"": 0.974603277489461}",5.904866104642669,11,116
R117,67.86451505532783,Kigali,Kayonza,1.831064403508257,97.08928761725578,0.8,13.104598948619445,24.934534625484083,0.47125563743965776,"{""0"": 0.9916759272543646, ""1"": 0.701019964011356, ""2"": 0.9205059673691555, ""3"": 0.7861135070882368, ""4"": 0.7228747312634006, ""5"": 0.7541680202595387, ""6"": 0.8921852466108465, ""7"": 0.6538019113701181, ""8"": 0.564921829458692, ""9"": 0.7994033763844288, ""10"": 0.9485053442038219, ""11"": 0.8704722208263627, ""12"": 0.775271885649898, ""13"": 0.9455872157752476, ""14"": 0.7202245649568468, ""15"": 0.9351882170643178, ""16"": 0.8703128790812218, ""17"": 0.5086353846871642, ""18"": 0.6365769863323637, ""19"": 0.7833372879469875, ""20"": 0.7317331903981158, ""21"": 0.8428680987357586, ""22"": 0.8434589564126542, ""23"": 0.9667793793685431}","{""0"": 0.9635212331586211, ""1"": 0.8270183428880713, ""2"": 0.8217761878073786, ""3"": 0.8098943479185214, ""4"": 0.9983967252996235, ""5"": 0.9474904963957578, ""6"": 0.8465444299579492}","{""winter"": 0.6463031533526329, ""spring"": 0.8467881768147926, ""summer"": 0.9947662927328716, ""fall"": 0.9923592285775762}",4.412906503415877,5,117
R118,102.381453254163,Kigali,Muhanga (Gitarama),2.512531723346494,134.32189785829095,0.8,8.959491649101958,36.21945403492601,0.5762693873188746,"{""0"": 0.8570493266562296, ""1"": 0.8905563488130975, ""2"": 0.7603510790204684, ""3"": 0.9647361130561642, ""4"": 0.7965163845033074, ""5"": 0.9804488852904545, ""6"": 0.9818897585582488, ""7"": 0.6587099352589497, ""8"": 0.5922922050563183, ""9"": 0.8206477578608262, ""10"": 0.8539185618688104, ""11"": 0.9526110585993834, ""12"": 0.7069838879174477, ""13"": 0.9803995198835669, ""14"": 0.9138301577281149, ""15"": 0.9253961386503241, ""16"": 0.7326648763967398, ""17"": 0.5540873122844905, ""18"": 0.646659785233959, ""19"": 0.7579734996769519, ""20"": 0.8715074740900444, ""21"": 0.9955943357276269, ""22"": 0.9464586439525324, ""23"": 0.8611106142699805}","{""0"": 0.8021789076276613, ""1"": 0.93644775369612, ""2"": 0.8143159913986744, ""3"": 0.8767647193428711, ""4"": 0.9240465134297065, ""5"": 0.813140813512157, ""6"": 0.8548230555346992}","{""winter"": 0.7518798883134077, ""spring"": 0.7416791045326451, ""summer"": 0.93430054302886, ""fall"": 0.9920122346752182}",6.400498725196153,6,118
R119,55.38432091184018,Kigali,Ngoma,0.9426127965443012,56.13555226154106,0.8,23.785733505647677,29.089936368630138,0.5215651503437981,"{""0"": 0.9872819848044987, ""1"": 0.9347516078153417, ""2"": 0.7464329570172926, ""3"": 0.7140228291066382, ""4"": 0.8786154880017099, ""5"": 0.9929669439706248, ""6"": 0.8277356944677647, ""7"": 0.6723100294036787, ""8"": 0.5782152391756864, ""9"": 0.7902112565943531, ""10"": 0.8847547634777633, ""11"": 0.8614845091284784, ""12"": 0.9100908932415259, ""13"": 0.8303437117609459, ""14"": 0.8291825517100698, ""15"": 0.8388566391968072, ""16"": 0.8198045088622192, ""17"": 0.5507160124185995, ""18"": 0.6946057661451317, ""19"": 0.7981519162376487, ""20"": 0.9339215221797277, ""21"": 0.9241096984889594, ""22"": 0.9243750907953723, ""23"": 0.9477838394906829}","{""0"": 0.9481940411044644, ""1"": 0.8932526083279596, ""2"": 0.8470392244834306, ""3"": 0.8420926463192189, ""4"": 0.9771159790525152, ""5"": 0.9703999626842784, ""6"": 0.822393192123109}","{""winter"": 0.7825602013842563, ""spring"": 0.7487310461409777, ""summer"": 0.9315120221474069, ""fall"": 0.917282326422766}",7.469760009167927,13,119
R120,84.88586473591212,Rusizi (Cyangugu),Kigali,1.8144251415719057,105.10823406890978,0.8,12.375645055558811,39.060056627348985,0.43845074086699365,"{""0"": 0.7089297033012429, ""1"": 0.850119015234571, ""2"": 0.8689525204502768, ""3"": 0.8896087323905262, ""4"": 0.9747730493545428, ""5"": 0.8106860922791372, ""6"": 0.7813647799531545, ""7"": 0.6298196669631172, ""8"": 0.5344777305746143, ""9"": 0.8346805758512386, ""10"": 0.881341697865117, ""11"": 0.8922319691806946, ""12"": 0.9719786628710281, ""13"": 0.8367238273485182, ""14"": 0.8049197927925135, ""15"": 0.7105955180325639, ""16"": 0.7354488578140105, ""17"": 0.5545801913326367, ""18"": 0.6798636514150322, ""19"": 0.789664524773171, ""20"": 0.8909978592101014, ""21"": 0.9523542428406458, ""22"": 0.70046847444901, ""23"": 0.8043482474661305}","{""0"": 0.8179640478059786, ""1"": 0.9170977649369227, ""2"": 0.8995723038168864, ""3"": 0.9067543904598554, ""4"": 0.8336106967371663, ""5"": 0.9249819980666282, ""6"": 0.9326023185177498}","{""winter"": 0.6108652860299215, ""spring"": 0.8626239983903135, ""summer"": 0.9933349266212493, ""fall"": 0.9044167937266281}",3.371739528667856,3,120
R121,72.53028879188236,Kigali,Kicukiro,2.162212656923228,103.75982926094436,0.8,21.13061349305746,38.93866945953705,0.7058310335964356,"{""0"": 0.8650915349418721, ""1"": 0.7757832679047896, ""2"": 0.7343287705662506, ""3"": 0.813597971218434, ""4"": 0.8802365552972857, ""5"": 0.9223158410059483, ""6"": 0.7502665050813039, ""7"": 0.6724531222372347, ""8"": 0.5279024563441017, ""9"": 0.7780849465670026, ""10"": 0.7919557509195893, ""11"": 0.89788404986711, ""12"": 0.9202694176805166, ""13"": 0.7495226810241667, ""14"": 0.7075355873941855, ""15"": 0.9365741393748936, ""16"": 0.851667681082673, ""17"": 0.5061401778420519, ""18"": 0.6328916584548011, ""19"": 0.8710807699526997, ""20"": 0.720481803835491, ""21"": 0.8770906753205824, ""22"": 0.8124772285758642, ""23"": 0.898839542660454}","{""0"": 0.9043642387823976, ""1"": 0.9789516393664642, ""2"": 0.8746080404363207, ""3"": 0.8291639330226548, ""4"": 0.9903332350320302, ""5"": 0.9904063437445734, ""6"": 0.9126812297381977}","{""winter"": 0.6585563733214604, ""spring"": 0.7474475126513234, ""summer"": 0.9685007052312641, ""fall"": 0.9031657142646142}",3.179228554712705,13,121
R122,141.62898433832876,Kigali,Rubavu (Gisenyi),2.8749948229848257,161.0039264323457,0.8,15.149505819616989,22.848239742300347,0.726388795910341,"{""0"": 0.7015671472257393, ""1"": 0.8109796734115158, ""2"": 0.926447607874494, ""3"": 0.9472216900313032, ""4"": 0.7432763201399848, ""5"": 0.854158433789693, ""6"": 0.9896812075773208, ""7"": 0.676021289142158, ""8"": 0.5502093967005153, ""9"": 0.9294115440008581, ""10"": 0.8340066767767167, ""11"": 0.7817196160599026, ""12"": 0.8733928736502635, ""13"": 0.7296462947807041, ""14"": 0.8636374443144037, ""15"": 0.7859783966952681, ""16"": 0.9668048879227817, ""17"": 0.594230939243808, ""18"": 0.6833968941672863, ""19"": 0.9764239425965489, ""20"": 0.9178690559706305, ""21"": 0.802912070777615, ""22"": 0.8993096053177569, ""23"": 0.9382587783786868}","{""0"": 0.8861952392665561, ""1"": 0.8573518713365809, ""2"": 0.9275789035046427, ""3"": 0.9348158388451754, ""4"": 0.8136407296508582, ""5"": 0.8516970165528921, ""6"": 0.9789476968743469}","{""winter"": 0.7340204925393858, ""spring"": 0.8307643977778113, ""summer"": 0.9622790244077553, ""fall"": 0.9468414867949155}",7.085794264437711,7,122
R123,106.71544136869923,Huye (Butare),Kigali,2.701467486762453,128.52813533040342,0.8,22.13189655775748,28.811695139132006,0.5233651017031983,"{""0"": 0.8843222421127601, ""1"": 0.9576421933884289, ""2"": 0.8646047892588997, ""3"": 0.768083162285641, ""4"": 0.9263919294294478, ""5"": 0.7750362377236573, ""6"": 0.7205059169814968, ""7"": 0.6495783845211394, ""8"": 0.5717646693556393, ""9"": 0.7643112698748613, ""10"": 0.7938751089614299, ""11"": 0.8246081464136578, ""12"": 0.9649219874970134, ""13"": 0.9274439503534981, ""14"": 0.8428901183850945, ""15"": 0.7786591331392965, ""16"": 0.8932788883961598, ""17"": 0.5389857806692331, ""18"": 0.6639235074610133, ""19"": 0.8637801360207682, ""20"": 0.7238743558012062, ""21"": 0.8039785635314833, ""22"": 0.7881334943169538, ""23"": 0.7425974884793773}","{""0"": 0.8789269627673709, ""1"": 0.8807957563581672, ""2"": 0.890781244429456, ""3"": 0.8113569262331183, ""4"": 0.8388979998232583, ""5"": 0.8308820757314321, ""6"": 0.9553554471866598}","{""winter"": 0.6487476118514925, ""spring"": 0.8035016491349032, ""summer"": 0.9482500589686422, ""fall"": 0.9125786232475291}",7.621961322605843,14,123
R124,127.8488924499272,Muhanga (Gitarama),Kigali,2.001903289256843,99.687441699979,0.8,9.588930129478216,13.482025389451273,0.6039622492109351,"{""0"": 0.8619273745942271, ""1"": 0.7553837746251865, ""2"": 0.9792496304650842, ""3"": 0.8798427166636076, ""4"": 0.8184191051366856, ""5"": 0.8310814640153499, ""6"": 0.742066383861238, ""7"": 0.6897532907508145, ""8"": 0.555055844203456, ""9"": 0.7352246673472213, ""10"": 0.7333723000340033, ""11"": 0.8429279408782844, ""12"": 0.7104834814420072, ""13"": 0.7726156548252148, ""14"": 0.8221670423369791, ""15"": 0.7063572412955477, ""16"": 0.7756856694279086, ""17"": 0.5900007712277243, ""18"": 0.6554941315753404, ""19"": 0.9761435015295687, ""20"": 0.958110814290406, ""21"": 0.8314706650195016, ""22"": 0.9683926068283906, ""23"": 0.7458803248359398}","{""0"": 0.9881549153109057, ""1"": 0.8817947174739457, ""2"": 0.9660170100438892, ""3"": 0.9264022538730047, ""4"": 0.9649092016742983, ""5"": 0.9039144136341123, ""6"": 0.8099930143543032}","{""winter"": 0.686261875348835, ""spring"": 0.7132744099330885, ""summer"": 0.985704554276246, ""fall"": 0.9568682062862484}",6.821912995627715,3,124
R125,125.0113216669667,Kigali,Rusizi (Cyangugu),4.327845077087148,178.528173954565,0.8,22.324256049292956,38.30370280006617,0.7418429363359746,"{""0"": 0.8366290337181379, ""1"": 0.9701417908552961, ""2"": 0.9205196996663134, ""3"": 0.8983063608265348, ""4"": 0.9491756943528518, ""5"": 0.8511286918350485, ""6"": 0.904596281665605, ""7"": 0.6180722968479658, ""8"": 0.5797454566963154, ""9"": 0.9756115706627344, ""10"": 0.8298238072853077, ""11"": 0.7779459579621469, ""12"": 0.9600126499559516, ""13"": 0.8811276861582957, ""14"": 0.8753097049622356, ""15"": 0.9639802916840694, ""16"": 0.7053532237588076, ""17"": 0.5655645161000452, ""18"": 0.6247857182007895, ""19"": 0.7720841760829401, ""20"": 0.7721310848834824, ""21"": 0.9473171039045523, ""22"": 0.7534150347848334, ""23"": 0.9294104766786062}","{""0"": 0.9959623467410633, ""1"": 0.8718600832706097, ""2"": 0.894658826550911, ""3"": 0.8809053994484703, ""4"": 0.922612529821756, ""5"": 0.9987277251614153, ""6"": 0.9147647933611002}","{""winter"": 0.7208385006872468, ""spring"": 0.7683951558515545, ""summer"": 0.9366074345111384, ""fall"": 0.9756887024326186}",3.8174353253067617,11,125
R126,120.78684405507359,Kigali,Musanze (Ruhengeri),3.0995852538215076,155.7604598489711,0.8,22.961250126619987,15.127825663503188,0.8366191622069146,"{""0"": 0.886606200790536, ""1"": 0.9695001361287285, ""2"": 0.7831275500164836, ""3"": 0.7687987503307304, ""4"": 0.891238082604083, ""5"": 0.8122214585952021, ""6"": 0.961583030907799, ""7"": 0.6401323562594812, ""8"": 0.553399209095768, ""9"": 0.7709077776062765, ""10"": 0.7369976627918942, ""11"": 0.79516310995524, ""12"": 0.7862047741544893, ""13"": 0.7558640431151342, ""14"": 0.7130132772611253, ""15"": 0.7217087366127131, ""16"": 0.9618163613204156, ""17"": 0.5268444889487696, ""18"": 0.6823262995365459, ""19"": 0.799810785102586, ""20"": 0.9926188614306979, ""21"": 0.7069937373966931, ""22"": 0.895556185225467, ""23"": 0.9349461891865709}","{""0"": 0.8472759835223067, ""1"": 0.887489176904807, ""2"": 0.8924017572816756, ""3"": 0.8353362197636955, ""4"": 0.8972974795339904, ""5"": 0.8362708197811433, ""6"": 0.9711656347573794}","{""winter"": 0.7057764196970404, ""spring"": 0.7540963587144163, ""summer"": 0.9434218419383108, ""fall"": 0.9812070889118013}",6.3678034783758015,14,126
R127,120.61756580047522,Kigali,Kicukiro,4.090834155969018,188.0175790438213,0.8,12.022498765867407,43.54284496096757,0.6256153688590113,"{""0"": 0.7182262425530249, ""1"": 0.8059755706984375, ""2"": 0.8730774800901197, ""3"": 0.7063780267979901, ""4"": 0.7879169935339565, ""5"": 0.8688505370398344, ""6"": 0.9869128788525527, ""7"": 0.6613083129275327, ""8"": 0.543220651909436, ""9"": 0.9103621003799547, ""10"": 0.9518941299774002, ""11"": 0.7367690862571559, ""12"": 0.8402019587394689, ""13"": 0.8714523058581793, ""14"": 0.9524813951893663, ""15"": 0.7083840006959488, ""16"": 0.9670232847710841, ""17"": 0.516593570286244, ""18"": 0.6613091824951226, ""19"": 0.7977603152827915, ""20"": 0.828417382591122, ""21"": 0.9929144604215944, ""22"": 0.9318367598468031, ""23"": 0.856378331909983}","{""0"": 0.9118905488321399, ""1"": 0.8140930506996323, ""2"": 0.9695363403343054, ""3"": 0.8753900610277098, ""4"": 0.89019916610179, ""5"": 0.8262869102685467, ""6"": 0.8111680698606196}","{""winter"": 0.7181907553182333, ""spring"": 0.7377348723017093, ""summer"": 0.992551641843872, ""fall"": 0.9051308147957462}",5.60549145151842,14,127
R128,71.67641219796654,Kigali,Ngoma,0.9153900412858532,53.14464731548295,0.8,24.46591348721126,21.00428205667536,0.8536244651991283,"{""0"": 0.7642469160388072, ""1"": 0.7414734832836984, ""2"": 0.9313412488926758, ""3"": 0.8233519273297357, ""4"": 0.9882523556305329, ""5"": 0.8222132537112571, ""6"": 0.8541810781072922, ""7"": 0.6977490751853125, ""8"": 0.5301756555840217, ""9"": 0.7924535693453649, ""10"": 0.9470071947584732, ""11"": 0.7777052509283494, ""12"": 0.968383676874516, ""13"": 0.7160189697465784, ""14"": 0.785373265910825, ""15"": 0.8314882014549188, ""16"": 0.9002310797076508, ""17"": 0.5315953671288971, ""18"": 0.603397494152586, ""19"": 0.8953673392142297, ""20"": 0.9154344623927835, ""21"": 0.8682472648773268, ""22"": 0.951391818857387, ""23"": 0.953482362862147}","{""0"": 0.9426280875395202, ""1"": 0.8679291769468517, ""2"": 0.8614519271453641, ""3"": 0.9971301386407971, ""4"": 0.9009005634689942, ""5"": 0.8703257045659973, ""6"": 0.8622289830442256}","{""winter"": 0.7922218657392103, ""spring"": 0.7353684661557651, ""summer"": 0.9478974525645485, ""fall"": 0.9609294566937959}",4.297166962474529,3,128
R129,69.24847241203487,Kigali,Muhanga (Gitarama),2.6528783859926177,115.38984144869565,0.8,8.622227246587789,33.154440950065606,0.5623594756648158,"{""0"": 0.9186323014678234, ""1"": 0.9210801055403578, ""2"": 0.884486075960723, ""3"": 0.7257551008396167, ""4"": 0.9493690524077897, ""5"": 0.9649472527556, ""6"": 0.8190206298880811, ""7"": 0.6072953459567227, ""8"": 0.5424171814762396, ""9"": 0.9585632281304861, ""10"": 0.963546150743602, ""11"": 0.9709176871047984, ""12"": 0.8757738022903058, ""13"": 0.7107318289878666, ""14"": 0.8164932589904231, ""15"": 0.9128011419204513, ""16"": 0.7608931896641793, ""17"": 0.5528653591688804, ""18"": 0.6577727700011785, ""19"": 0.8504641019116108, ""20"": 0.8444528249673668, ""21"": 0.8913039116236238, ""22"": 0.7902114357360986, ""23"": 0.9513022955760464}","{""0"": 0.8326331850986821, ""1"": 0.9943240632818664, ""2"": 0.8107812778786815, ""3"": 0.8022745290451644, ""4"": 0.9638946276865044, ""5"": 0.9876753024663728, ""6"": 0.890657629900628}","{""winter"": 0.7523956042939206, ""spring"": 0.8715278373614839, ""summer"": 0.9605421055107745, ""fall"": 0.9370553055654193}",5.248838525070484,0,129
R130,86.22163592220794,Gatsibo,Kigali,1.677935090797069,75.71548030035129,0.8,15.136962790794547,16.308728046999633,0.7062383140286519,"{""0"": 0.940283796617166, ""1"": 0.7298805588459056, ""2"": 0.7504391043785672, ""3"": 0.7789869198884173, ""4"": 0.9124448103504561, ""5"": 0.8596060996198505, ""6"": 0.9973747712110643, ""7"": 0.6650491174238069, ""8"": 0.5692033686816387, ""9"": 0.9138093408906237, ""10"": 0.8295223918959225, ""11"": 0.8183603455212576, ""12"": 0.8703122656583662, ""13"": 0.9744420470768209, ""14"": 0.8108947817855776, ""15"": 0.7945610274610648, ""16"": 0.9909123889146911, ""17"": 0.5530767722477072, ""18"": 0.6935309112796262, ""19"": 0.8913025492315343, ""20"": 0.7018361915174552, ""21"": 0.9370009839732496, ""22"": 0.9055554502003316, ""23"": 0.8489506828244817}","{""0"": 0.9882168523196957, ""1"": 0.9784073151360265, ""2"": 0.9779734763540027, ""3"": 0.8628820990049779, ""4"": 0.956892101627311, ""5"": 0.9775053744367859, ""6"": 0.9760640287323012}","{""winter"": 0.6513504794586845, ""spring"": 0.7196666327993964, ""summer"": 0.9411729344067516, ""fall"": 0.9261605852280057}",5.489177596245366,15,130
R131,75.04613181291526,Kigali,Kirehe,1.2863188519144868,63.8011988639854,0.8,15.217918779281522,29.498358412582828,0.3183617991742893,"{""0"": 0.7297739576812556, ""1"": 0.7332832283482581, ""2"": 0.8659750931362604, ""3"": 0.8154216742297227, ""4"": 0.8490808143157789, ""5"": 0.8352267098870225, ""6"": 0.9004243151892442, ""7"": 0.6630566048161745, ""8"": 0.5591043696016529, ""9"": 0.8554646254318758, ""10"": 0.742666437142681, ""11"": 0.8574012129633927, ""12"": 0.8961959792647779, ""13"": 0.8362969584886583, ""14"": 0.9298258515044784, ""15"": 0.7624635267660351, ""16"": 0.9686884537358089, ""17"": 0.5040346456752293, ""18"": 0.6982266397327471, ""19"": 0.8135464552886529, ""20"": 0.7283794512623273, ""21"": 0.9802309060870731, ""22"": 0.8418881407908599, ""23"": 0.9612904217232934}","{""0"": 0.9102626100942875, ""1"": 0.9646776265576464, ""2"": 0.8965376537751679, ""3"": 0.9795419250323516, ""4"": 0.8848542455533167, ""5"": 0.9668494558945131, ""6"": 0.8370286544366339}","{""winter"": 0.650156884703694, ""spring"": 0.8542518500002494, ""summer"": 0.9984462305400731, ""fall"": 0.9007879024278481}",7.647526163862533,1,131
R132,136.16150780299168,Kigali,Kirehe,2.040782888621274,95.93345164801839,0.8,19.634581851166786,34.223620331542854,0.4194667327231597,"{""0"": 0.7922006082106064, ""1"": 0.7946427447594879, ""2"": 0.9713303829060609, ""3"": 0.8017838286552655, ""4"": 0.971389232985563, ""5"": 0.862532550017571, ""6"": 0.9431790567390944, ""7"": 0.6255581117386934, ""8"": 0.590757848025667, ""9"": 0.7452939980704216, ""10"": 0.7785730349144832, ""11"": 0.8352616722281835, ""12"": 0.7075447015053437, ""13"": 0.9520312716563877, ""14"": 0.7742663050055966, ""15"": 0.8068419232263379, ""16"": 0.9386160712933138, ""17"": 0.5074926298648722, ""18"": 0.6503010392341011, ""19"": 0.7877636249803143, ""20"": 0.7376555189542539, ""21"": 0.8599182851463398, ""22"": 0.7674025520561518, ""23"": 0.7013415224482112}","{""0"": 0.8498542572333406, ""1"": 0.8445281946550716, ""2"": 0.8820578941697141, ""3"": 0.9546587065813785, ""4"": 0.8091179285017772, ""5"": 0.98050849983084, ""6"": 0.8185547809483806}","{""winter"": 0.7210032861197503, ""spring"": 0.7817620374060316, ""summer"": 0.9743945737977682, ""fall"": 0.9572696520331734}",3.5412154737613832,3,132
